_id,Title,Pass,Baidu,ChenTong,TianYi
8264,《比利牛斯山的城堡》,百度网盘密码：cl5a?????,http://pan.baidu.com/s/1kUKUYj1 ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_EEFCBBCC6C4D1A903742FB80A1342AF776F72ACCB89702F91C16C80AE066B505F51BA0A784FAAACBD3DBE59CB71242FC722E652204B5EB6D7881F29FD1B85295893A3A3A412189360B1B25F4F2050BF881F681B1FB2B17B895C3A972AD45B72F9C5F3C1F96DD5667B61D880B399B58632A42C6455C9FFC2006738C1EB6D153500ED8594A,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E22A4CE52BC134DC80A39FA5C6414443E1E947D3B5A6FC4F4A67DB2058F58DBB9E4A4B49582C0223266FC4A791231305C52CB5BCA6A4CC385699254910728810494325ACF08064A4985F7C8319B4D989A23226EBCBAFFF6F3F7A9C5695BA0EF8C7D627E511B1B60ED26553E52B4C9C9DBEB0D9B688EE4D7F291B1406CF8179D2E9356916
8268,《沧狼行（精校完本）》,百度网盘密码：e4r8?????,http://pan.baidu.com/s/1hsqPjBe ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_444D4711FAC98BD810501CBB01BE93C13B5BD568CB37C61DFA4C674281F286927DD664F067ED21F6BA48DB3F877F1B56D685EC0D53E36E975CCFEA369E4973AD6AA754B3E4BBD00F81ECFB39EFAE9F72C5C4C0FA47F4B6207C9B8E4CCB55FFA5DB81078A325CD52EE14619747D0CA3690EDBD29B1462736AC2BC6203AB8BDB0EC331DD5B,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_3372C91B157DF8A5B64DC9E3EC94E103AAED2812C3930C1E27340ACDADD4F097984B8EE4D97C40C82A9D1A97CC92D992480C06C92E27A012C370A18AB0A47B1EC6EE2E98455CEAF151F1B0E4FC8A9EB2AD09C2FA38FFA8D506342252478B56ED485E80EE24C635CB370F8041F455300766ECFD445A839CCBCAF301EF8E203BFDCD4620C0
8273,《卡夫卡全集（插图本，全9卷）》,百度网盘密码：oe9l?????,http://pan.baidu.com/s/1nuGNgDV ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_0E2CAE4A815672C4B0AF6264EF210E6A02AC3D7CF80AF3EABC351D7809BFAD65A5B757AC6DA87D5448CEC76E0C350D19714798280A87B5EA940D00432864A7CBF5FF136597EB01E3BC175B3488601B0E92C0551143C30D6782BAD75F40C5CFE1805F0B283EC8B474034DDE01666BEB6146576C5CD371B10A080ADC4ED4657E957906A882,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_CFF5E38EC01228239DA5F2D693012D12A9BD6291B9B594AE1A10F38349D223B91D836D91AE44D09F6E039BC9CC0D7C2E68AD4BC0FB4028B4C7AE982D0352B63782D5CDE4FA2B87A25851341C55D3D15B90A53E1CA0F1C5852F9801C6208FEEEE0A0ABE1BB85BF37061CCA4748AA5A0645F74F407717DF65A0B3161D4C01CD05832D2550B
8277,《心理自愈术:做自己的心理医生》,百度网盘密码：ncqw?????,http://pan.baidu.com/s/1i52YxAP ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_AF55B336E5AC1B9BCEF696670CBFEFF1D488CB237E1B43567E181A719E32612143AAFE785AB358F0D624D76F9491109AC273B2FC603D6671A4DC35C9D8172C83F5FB8B399868641145A6B7A6F441EB63F35E6099B356868A32B7BD90E72FC1EBCD70593196E23E44784CD90E69A7994EE19898599168D4CB3652F02146185D0C28FC2070,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_3265E56EF2CBC3EC4D1CB3C420A62F4BA88AD94A024E904B820A9873C8FB39CEAEC46956E6564E6D7351F267A76AF9401BC29CE3D15B4FAF4EB81F7AF82E6F08CEFBB583609B200449B674E8B90A91A178E7F0CCF181767F1CF1930C99D77BE674A1D3D22D7D0AE417B9DDE79CD3EDEB737DEBE48550393C4085214034AEEB9FD61BA1A6
8281,《琉璃美人煞（上中下三册全）》,百度网盘密码：y0tf?????,http://pan.baidu.com/s/1jIDLEj8 ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_116D4D50EA1B3323D6E39DC7EDF3746CCDA73DECAF4E787DF724CD598E3923861125F83ADC9722E00AF9960A5DBF2BDFC0B74E765F390721A0C6E5DD61A50CD418F0B0FD124E44F9D437CF9902CFE105546C87EE0AF0098400A9ADE2B7F0331E2043FD06773F4A0087E63A8021F30045D2DF53A224E3C6CF3B9758BE3AA2B30BDC48B86F,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_915935ABF0DD4567BC1178F29DF85055FAE0E5995BA959A693E3AEEF7A5D1EC43A3A99E09914B6885479B2AD36C746D08D980A66EFA052C6B2C0DC4C361A3CDBD0B9B32DFB24580726FF00A0CF605C4F2C91F456B9AF270ABFE6490BD2C97D6EAA84DE7FCED00E716B5F8732A6A14332B7A26EE01D99F0A6D85509A6EF50A018F7AB3DDD
8285,《来自新世界》,百度网盘密码：fizo?????,http://pan.baidu.com/s/1eS3K0Lk ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_0232E0D41AFAA6172413353032786BB8ABD261407C3F883146A7AEF86CC12AE8E9397BF7450B501CDBDD2918A19EC167A314404913B07F2EDB095B10CF3B60F7555988896BA863098FA810C6D813FD4D8C51D886B4E93950CA601E1F9D5D94884CBAB7E1ACE139B307422EAA517F3BD7D701609EE6ECE192328A1913D25124CB49442E5A,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_64454A7DB94E08D0BA892F12B47FA9BD2CA81BD0E2D4AFFCEACF49DA4F57BBA1556BF15FA93C540EE4C645B4C63F582386B71366ED4760C5192013DF6F48AA4042BB3C2645231573DFFE8413966F1BAA953D15D5EE11467FF2C9D670414D5C72FF6E4C24182D5B6B1B96FFC9C716AD50212E963E5DA8317035204EF540FAA7A4ECB42EAF
8289,《大崩溃》,百度网盘密码：4m72?????,http://pan.baidu.com/s/1c1FdArm ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_A90D345701870ED514E8C02FB3E8381A0B34ED60C56E92BDFA63C3DBC75DC5141D1BB9E6202DC53858C43F32A41F4D7DD0B5CE26D05FAB86AE7B0C3986F7397A69AB076F4D332B8CC8675D0DB85AA590B64F1C1A97DD5DF657F98C38A86BDD7D3010D6BE7BC4FD6BC68F9CD0507909FFD479DF1565B708A5C865489305B425223E69706C,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_DF0F598759510B115285C6BAC1CE32FD5F3BD57D9DC7B58CE8D01C1FFE74830C52175BFCD5B1B30223D0B3E6BA09A12F948FE4B9AA2C89E16791F9F31009432057291EFEBC6A82CA7727F556AB6E835E73BEFDB3D634F04E434B847589837740115F8B61BA268D429667A08FF121BB1FCAE3372CCA21099301E09617A4435353C4F18879
8293,《小椴武侠作品集（套装共22本）》,百度网盘密码：bk78?????天翼云盘密码：9100,http://pan.baidu.com/s/1c5U05S ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_BAD73DA1124010CD4BFD8F3AFB72D979015F9E4729B30379156DC0650388D73A9CF3C99AEE518E0419D6F0B70AB2DCC27E8E8A2B2599D4F6BCECA3B29541407497F4F1E605F4A01AED22A25A239DFEEB4C9CAF4FA97A3C613632116B949AFB26322AF24F535A3FD51DB38C6634B0080E42497B63719DAD65CF27F6C6FB5870A843F3D810,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_FBFAD53E56734D1F9FE541FF28C1B90D3EADCE5281AE36572FCC36872373663892BBDC9BD2428A434AF2FFD12A8437D94858AB3E7812F6FA0391C8ACFE2D1D28EC7EAECB6287F29AF37BAC03BB51BD4E92AE3C3B58937439A07D2AD77B719CC5A91C66AA8D4FA0FEED1722EAEBA880DAC43F62A926D68F176F0353D6F67E614F3271AF9E
8297,《柳林风声（多看精排插画版）》,百度网盘密码：00nx?????天翼云盘密码：0105,http://pan.baidu.com/s/1i4F9y1v ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_2D880529AD7CCA1416FD767ECF6B0FAED06D02E851B82925B4CEFC572FA8FF85B6AF0649F24667909F93737475A7FE1919DFD410930F6CE61D8D135E88652B00AD7406E618945D5F341EF969817A4F20B6DDE7B4EAC280F45905EEC15EB77CE20EEEB19FE18C2AA83752F1AFA30A3F4BB6BE9A6AB7A97DDCB3BC30C1B425CA51E3A576EB,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_6591AB8A55E58ABA4044365B77D181621D4BC7697A52E47609CAC5BD62B81BF19BB36CEE052FA6ECFDB17C836699D3F044B954C959FDF50B4F01A377F2BF2D3A845EB7404FF934CABC516C3DA34C2B790572A04E50364CD3356E4FBD939A8FC7FEF442DA4E798058DDA92836A801906E2C765EF02DDFFEA2ED5A3855E60A529CAEC4283D
8328,《哈利波特系列全集（多看精美插画版）》,百度网盘密码：zu87?????天翼云盘密码：3486,http://pan.baidu.com/s/1pL8RJSJ ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_47CC6ED1CCB4535D6C0E5F060ED29291581E60788A4D8BEC5BB2C7338AB1F2849E8AD16D03EEA79404EDEA2C8B5C261F77A5DCAFBC6AEFFDD86A7D27896D345C16777E35EB15193C1E9F94910944275820DF6CA378C0BD4E0F37A537F58A1C452766E202066A8AA65DC049B88EB4C964A35C5C636E2D434D0B445D31883C260F9461CCA8,http://cloud.189.cn/t/URrQneeUrI3q
8365,《第三帝国的兴亡》,百度网盘密码：28a1?????,http://pan.baidu.com/s/1qYdPf4K ,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498527592338&sk=98A6737B325C52C84D55218BF66D57AA&ufi=4139411235087203&token=cloud15&sig=4mNAZ0jt5vLMRXr%2FC0sGh%2FGPn54%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498527592329&sk=24578ED11A6242943B095C80BF002EEF&ufi=4139411235087201&token=cloud14&sig=ImyridpRNHgxO68TAsz7VnKLyjY%3D
8374,《老舍经典代表作（套装共三部：骆驼祥子+茶馆+正红旗下）》,百度网盘密码：859f?????天翼云盘密码：1448,http://pan.baidu.com/s/1slS0BJB ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_7C27886E752BE5577FC2F25A4C51D224714E6D809F5EE94885C63BA80C8E946FACB0F646D9300E54D4B1B8FC7FC4B477EC39B01175B83919BAE2FDC6245F29386609774218DAFE40B57AFDCD523F5C3D7037777EEB75961589288E8E3B3957738775706EA57114F98304ADF3384427DE629D191CC59D1146684939BC73C7A8E241087B24,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_D9CD9D6A0F42AF10953ADAFA0DEB7BEF9C4D2EDD0BA3DEDFC056267F20EAF5D9B74F79D77C0E070B87896B04D7EB3804B87E06ACA692FB1175624FB5B4329A50780BD377F5C76DEDA07D0001D3C304D4ABAE03885A2DFF5516C2EE6DC625B43E2FB9846F237B80DC952CBAEF12B2AC3B84EEDB8CCB9E99BB83C667B483FFC0FC859F0C1A
8379,《打破自我的标签》,百度网盘密码：mcqi?????天翼云盘密码：8380,http://pan.baidu.com/s/1c3mEcQ ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_DF94A745A52059EE48DBF8FAB4A87EDC2112982A0A5609BD769D521C36ECCF66658B9C6C9D93CC659B5BD47FA3A9F0743FC2FDF5B7AD1420694DD465D1546DB574654A37BC75B273DDE9BB8305B0CA7201FED3BE1F9F4723A82EC6A8E296DFFB97B628E8BB95338DE3F40049F77F9F6F2EDBED608A5525467642D17A80FE62DD95AFC5FB,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_493C6DB8CA4D1727DDE753B3FA259712D951A2C4A05E52C2015297390EA81A623475B39CC9D4391ADED8FFB512B0046E3BA92E50141774ED93FAEE20F8172DA91A91A7B5C38D9604C38310FA31D058A51F3DFF65C9EE125F8499317003E117569581ACDF5AA6433246CA897FBA129AD0F2A1F20A03CBB988655379F39F3B63B2577A696A
8384,《青春之歌:追忆1970年代台湾左翼青年的一段如火年华》,百度网盘密码：77xs?????天翼云盘密码：4166,http://pan.baidu.com/s/1c2DrZrU,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E9579B88FEACB637811DF5612D05E7416E3A07DF2D6723BE921697E87BA2DC4A6B86EDDC1C9BF079834653EA16A30230A8B27DD3087BD69715CD2686D96B2D525D9B7ABC046E12FEF9C1AAB50A3653B0D823384EAD974BC37D89F55189F2FEEA052A37A1E8A264FF655C304456507C30FEE0AA319433DA3F24223E8EA2B351C449AF5989,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_D3F7AEFC5DD55AC07305E4B190A6730D6CF85E451A25603E8B82A3E963DD0F54C0BBA4626C4C9E68EFC0D4A5A226F6679F6DE3E822FF9F8C820188C742E2228CE6132786789ECFED959DE8F641A9707A83F5425ED9FCACD0120B2F27B34161E4EE8B392AA445F9A0B87AF849846A3797B2520D30D83725527F1F214C9C69A88C87ED60E0
8389,《图说日本艺伎》,百度网盘密码：gu9y?????天翼云盘密码：2673,http://pan.baidu.com/s/1i4KZd7f ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_A9CBE40B4E32CA2E0B270F596AC1740D5E6BE8B742E9521C6CE20DAD335F15F732DF295C014B2093E656CDEDDB2BDF9D15FCE82AE711AAA0FDCADF3280215387A056B7322F8C338B81354A5C41652C4A7E27251FEDD9E635CB5D21F8B05B53BE2B730270BFC1B412C27B7FB1E9516C152A1257A4EE7DF1A72EF87373E448C366B6116149,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_FBFEFE6DD852EAE370FC0C57F1E5CAFE8C5884846EFA4FC37F0B7E4660C53B0B238DEF29F1C5F082742A1DC62302EB3F888780449C90A87FE8C7D33470511C8225CD5ED52E1BD9EFA9382E3ABE3C75CC1312D40D4112CEC1BE18645D3B76195FD5E37C634C6E79C44C9966A5B62D230BFC72650BCC914D31D017671B525B1E9A3A67C5B9
8393,《舍不得读完的书》,百度网盘密码：u9k8?????天翼云盘密码：7377,http://pan.baidu.com/s/1pLCV9qV ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_14D46B5DC73F6C450D6D5FC4786C8C4F85FD72216D5262990EDC6F42D1F47A842C2F1DAAE7D7EA1A95A0DB07FEBB8D506F794020F7BD7423005448ADA6DE50CA1DFCE14D63BBF38209A241BBF02624E4AD667CE1BAB5C4276122AFE52A8DE2DFB7A84D125FCC1B229F7FEB62BA275D45666FC1B893E87A7A0A6B8F3F060E175061C10B8F,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_890FD746B34CDB6BC3D20497C93AC21FED83E691817F7398A3ED77CA879DA55FFD4ECC33044131616017C0A3B1BFD21156F9506FF5208A4BFBBF846863FFC097F44DA741CC4A246589EA5355CDC8AF7958024C1793D21C9E3A3EFDA93CC7E3C207824F056E4C29981B7A70E8520BE390BB43DCC5FF8830D87B55EEF67548087AF7B6C516
8400,《女人当国：慈禧太后与晚晴五十年》,百度网盘密码：dfnl?????天翼云盘密码：9460,http://pan.baidu.com/s/1bUaONW ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_4D2210C9E281369A2DECAC4A36AEBE8815C6F89F541BD05388D1A2ACE9E83B1F632D36FA2025C03C1BC2EE5163E699E6B33E192744F901518166426D7A6A2D73561108611802286AAE2F0B58192489F7009ABCFF77E81AB5CB7A12EC53183415AAA1B019AA5A32D2FB9033FDD6396EBA9F238D4E510CB5107A323D967B7D288EB727A39E,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_7297388E334D935B4ECC65BD77773DB4F69DFA36ACB68192E4686BA2292ED66A0B30CBF0ED1D110C489E3060890A29FEF1BEF4DC3F594B91392C6544ED0A0C4829B77BCA6CF6FFF2E496B3B82EDEA05589AE6D5815B2C9081042CF5DADB953B4632AEF0885306850B0CC6C7C6EC77A2A8926D955A522307FBFB52A98635DDFDB4BB570C0
8403,《原始战记》,百度网盘密码：gb24?????,http://pan.baidu.com/s/1mhKSYvQ ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_067A1FDEE773413BF90F9E1AEA3CBB59A5D2609EC80F14724AA4CCEF4ACCDC9843DC3CD745414D588E2FD251A8E074244B2057D3D5C8EEF6185E7CBCDB199531EB123E1D0978B3DFE31611A0DBADA6BAF1BD0D6FAC6F847B98FCA799C35A1F2AD7B6E0E8D05FE766F9319A1EE590F89126EDB15E9BC3FE9EA1C9DBD1E975DC0F647D5B34,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_9F518755868CF23306B75FF57BA8D592BA91745F5B14E8BDBCAFC57934293D7BD8021A71461788410036B090885E0D223A19E265FB36948A2CDDFDC91DEB5AA40DADB28EE16E14FA6B153C3C34A102D60A29039381B5DD4C86BDD2C80DF77F8699F0D2135AE15D15C08A0665287DAD38A6AB379FF84F9A7CC51615F63E711081960A2835
8407,《福尔摩斯探案全集（多看插图弹注版）》,百度网盘密码：jtj9?????,http://pan.baidu.com/s/1miv0Jxu ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_960AA790B336F7B127E98E4511E27168397DCEAB099362C5EDF8100817FF66F7640886444D7BA38A0D29FD6940BCACD07C302283A17845749D22296685ABEB7B353ED3BB742B28B53D3248312D059DE19987D15D334397DE09EC06888EE5FB43C4D60A30CFBA50284ECB6DE3B8CCBB15CF51350666B85A4DBAABE04BC542A7738B3CB4F5,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_C237220B41B76B0A17791E5EB8B2B0B385BF75BCEB60ABBCEA820E67B3AC61EBE04AB21C9578C67F54583307EB27F67B590630AA77473FB8DE62F24DE7B0EA4655A8748E5653A8D5656295D21B6EE40CB764CC0D96832D52343FFAAACC4C5ADB84C50B5D2B42C317FE008551C138E0529E524C6870F8A87742FB1CE8AD2DCAC10F36404A
8439,《白板》,百度网盘密码：6bm0?????天翼云盘密码：6830,http://pan.baidu.com/s/1jHJBln4 ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_D19530F8C059882C79A182758CA1954360190E27203FEFA61DA73AB432EFF9DD15CE88EDCC525FE12CB8E518FA2ECD0D296FB403368D4AA12778ECD8EA99766B12E3994D74179979F53CF5C42CADD06977996753A46EAE162A7A45ECE8183C99C12D992A97BFE1A26C1AFFBF59BE66B0B85639D88BFCDAFC2713AC30C03D75154E3A5459,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_8DFDA9774B033CF2AF6F318E952956AB1FBBE9D2AB31750C4048BCEC3EFE56437FACD2014D8FB5313146CB363295DF8ED1A53DD964392A25CCFFBF76FF17F27B8840E304779D5B257E8762D0FA7126FA5D2B159CD614FC0D2E4569AFDBB5F161936260B00BD5C38A4918B7483477CB6C8454B476D6D80F00B409C9DB5917C61DF52AB1BB
8442,《亲爱的阿道夫》,百度网盘密码：yhfm?????天翼云盘密码：9096,http://pan.baidu.com/s/1pLtsLsB ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_16FC3A15DFF407512BD4B2F3F70DDDFABB7A233F632BFC0018D13C5F84A8C6642703A4532D8EAC12D10E3C582BB49C794D1B5F30108D85FD5E9831A2C67E8FD7B16C3932D0C2F4C5C1D417D26C75BCDDD88A3D5E0D0A245709A208B9D1BB4D579EE806852F1174366EEA99CBCEBDBC3F345D6848325790CEBD7FD1D9BD0CCC6E4B8C6067,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_AFEC038656B9EDA64C00C2E3F0D521BCB54E821331D25F79B2536F73F3EE4357660306D48B10ACBB12D6279611BDBC4581639FA94631B16E127FF46DB83DB5F8498B9C886D6306DB01B0B21D7ED27617E6FE384D360B6FB14921C4681B4D725063E0018B74D11344E748748FB1E91638F661876AAA8955557D1267EA42D3AE309670D640
8447,《离经叛道：不按常理出牌的人如何改变世界》,百度网盘密码：nibw?????天翼云盘密码：0673,http://pan.baidu.com/s/1miFJBCG ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_C23E299D2D2B4655423C207F82DB3AD6E158704182F0F24F72F2F3C75E5B357C4A0180223EC3D29269E7D14060802616197F777B96D48814A6B461BCA8637FC2BA213742806D83591EF35BA6E04D4013743365745F08D0151EE1E160EA065582C753153F166D1D00843E3F13ABEF81F7125D74F6DA7DB69E346F7C783BBD774EBBB1EF4D,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_9F3C1EFD0EC86E6353B943B9B55580506574223087B5E5D52961864DEABF228DA57C639A58C818B76DFAC2585E4550649819786ABB6D3BF988797F21CB0F2EAF261A1B59F441E8CED0638AEC5BE30FC21B22D6EF79EF0984B62902ABDCCC4117942C183D54F8D8568A6C62856A7098B5D1A833D21088805C5B024BA51CD5B280E28C0A1F
8451,《我就要你好好的》,百度网盘密码：3cjj?????天翼云盘密码：3861,http://pan.baidu.com/s/1slIrlMH ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_44C3915311E72D1B87F153EF84279D1617515F8B8EA9AAF1E285AE3BC8E1409B3D38DBA46E3F7CFE9CB173E68E8103BECC0779B7FB26AA84EAC04DD4EE0775EFD72A7E9CD2054EB1205EBFEE14CC6323725B7494297BB6AC3ED85543D5F55A4CE55137B135B47216F9409AD927919719ADE047806DE272C136A0F59268FB87A82717052D,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_72C4A365B3E6614C8407D62CA4B3AF233CF84DC1EEA206ED96140A479F9EE931DC2C3C4C2305C6E32A0E46FDDF57E45CC7D57847DBCC64430EC2DD2A26D774B9435E0179E4FEFD0332062EFAB5A9F2DAD5DBEDC8AFE750E92AB7CFD195A29CB21EBBD62DE9645A053206D55717D6B3ED96FF12F9D09D8153360A65CD0A2324B29FA6C3ED
8455,《北洋强人:割据军阀的人生沉浮》,百度网盘密码：dkm0?????天翼云盘密码：1315,http://pan.baidu.com/s/1bZ05L8 ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_C70AF4E1763EF9510AB5F2A547DDEA2AA5A369F48B506CB98842C4A468B779EB2887BCF1AAD2E623806886AA068F508A33E37B79AD0C406CEC0EF47D943D4C213C25615D66C8499CF708C83B829947DA59DFECBD51F40A20FF291E521EEE600BB08824490D06D71FC1B1A7F69ECA594705D6F0521214B5FBEC4E13C6C4CB6E00D61837AA,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_93FAD26D1573D3B87F899499969A028368BC26693B410A5DAF8E092D05664150487A848E3B02CCF95F6978061463115D88B80749BC1E9E8368A3C48A8D615B45AE66A66E6B14C5A0F73FDEC3029DC7F590037665BAA8627FE1E18B997582137B40A91B366AA09398C1DCD0BD7C9DA10968E4F418F6B4FF42B998C423B1D7E4BF932F8515
8458,《凉生，我们可不可以不忧伤（套装共5册）》,百度网盘密码：g991?????天翼云盘密码：6672,http://pan.baidu.com/s/1bNVl4y ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_01D37C6691E29F2DA2A3E7212880CDB2B7E5475B546D7989B2EE6C7B585624910CD2CE8A9C00251B18944A61509AFA43D8FFE4F9D44616963846F18F3EEBD3C6F935DD8C0EFD13BFB121DDB09501E291315B1B51438AC1FEBB99F8B68BC5D6955B82D1A0353ED0FA07235CAE1EDC888475F265622A82AFAD894F39D7407B22BF2A28B384,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_3660281EADAD921B243EA121631E8B6429CF70F846446100EA2D3ED71BDB423855190F2F456B46117A8D51204733FADB9D98C4C4BBA374D276C77AD6C8944F493B503B0E24423927419D2D98654C238238D005CA85426C8874A018E646FE8275F00626120CF386B4451DDFF0ADDC33DDB530E987E7DDAF6FD9EFDC7DFE2A12081D5742D4
8465,《权财（精校全本）》,百度网盘密码：sys9?????天翼云盘密码：9291,http://pan.baidu.com/s/1geU6G1t ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_7506D491D18F839D85E2E46B23694468D4FBCF1C7BC00753EF76ABBEFFA42BF88B400480BF65F23CA4F3B1FC293D627BF6D1C2F841AE4E07316AABE33EE59F3E6D606C7FD6A972989AA35FF838740862C89B0FAC31DA98EEECD6D39B665D4E6DFACB0D85D2987FBAE9D1D564405C52C882493256DD1464A15CD3870CBCF3FA963F940F69,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E89D821911E8D2CB865F9B320BCECDCFD9A0862F55C087427EF2E5506846DD9C3F63C832316F39E4976F64B08B7F724A84772FBD68353FC9302175304ADDAD82AD10B0974A8F1F454A529BD37897296598AB364778EF1309F14F578A4008A423197BDFF76E79F2D065D22849DA54A64BBF3C8BA561BF5937D414884F1275F33EB2DEB258
8469,《呼叫助产士》,百度网盘密码：m1kh?????天翼云盘密码：9567,http://pan.baidu.com/s/1o82OuJS ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_3B1EC85D7C3D91F872C03406A099BD71C7C8ECA73252FA06826585EF2D74342B66A55CBCAC937A51234ACFF48552E35736568161203DB2D456EA0E2C3D7E8A3EDB76475AD1AAEFDDA26870F90B2D759EAFC9A40428C2E54449DCB73B0D45ADCEC3232C68CCBBD954315CD27F2405F2AAB33A349ED6233ABB19B742701490C2D14DEB576C,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_283B1EB9DBA7697C183B88C6D29FAF74C1FF1818C82C2EEEBE5C41CB195F3753CF6DCA2FF9576B0DD1C9341C953AB4A545FFAECB62EB53A3E339D353E6651230FD89A0C1E815E7C4D2741BC905FE38D3953B237D0BD9C64632C0651F26CB27AA6FECF324D53B9A03D94FC57780B28E49EE2DA105E49FFFE45DD09A5B962BE32E531F1063
8473,《看脸》,百度网盘密码：5dnc?????天翼云盘密码：9547,http://pan.baidu.com/s/1kUZOmuN ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_BE32D69051C1C866CBC502EED95094B258732A78ADA9AB5C536DABBAB744FC4609EA1C191989DEAB6C8CEF38E31D53BCDDD9B5473631118AD5A3ED4F4FA5BC253DA85839B5FBA276A569F2264D8F6CE28B3195DA0CE33ED28F6FB70BE4304DBCA66E932FBDE3DBFCC6421C6EA8A387248B6054DED27C6558286F2AA4007CEF3A805D10A9,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_06F30B514528D38613A4447A7306F4A29C021239C0F92FBFEDD8D47C22D188D1DE4CF13E1B45CD2CF0D6602C12EFF46AA07192E3A63375DDD3B2D4C241A650DA7EF472E553F2A1D22927AFC749AE1817A4AB605AB8849E89F800DE1102F0912CDAAC4DBA8F5BF6C188A0200C636F94EE05133F7074F90654A49EF914C36161DEDF0CC88C
8479,《中国大历史》,百度网盘密码：8rya?????天翼云盘密码：6197,http://pan.baidu.com/s/1hs9MfDa ,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_AEFF9FB9B4F28ED49C486A5681129A6FCFC5E1E1E03FBAFFE110B877CC67F552B79C10CC17A059E1DFD13B1F94CE7955590CCB6DCCDCDD38BD31D2B56376485335E8D7344E5AC062A88724B96152C7C9C955D7FB098B73B87EA3B44F143DD050A7B4C49916004C9CD36CEE8A31F1D1C937C8D1A16DB43609944E32AED0638CA16D84B989,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_54F8288B89F49B2161F03C9616EAE157342D7052002F53046249B542088B828CAB5D7571D56A2DBCD9446ACBE78F1A848E6727E448E974A9E3C7BCAF393BACDE6897648A27A4AF445940E6AFFC68AB81FA86C9CCD49949593231D3464150458B80D832252F098D703582BDDE39BEAFDB01B5E522559B937B1A377E455730761117683B98
